order,prime,delta_coeffs,rho,euc_success,dh_success,rescue,best_euc_norm,best_dh_norm,alpha_coeffs,beta_coeffs,alpha_norm_sq
H713,7,"(-2, 1, 2, -1)","(-2/7,5/49,-1/14,3/98)",1,1,0,485/4802,4681/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 1, 2, 0)","(-3/14,11/98,0,2/49)",1,1,0,275/4802,3897/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 1, 2, 1)","(-1/7,6/49,1/14,5/98)",1,1,0,165/4802,3965/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-2, 1, 2, 2)","(-1/14,13/98,1/7,3/49)",1,1,0,155/4802,2981/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-2, 2, -2, -2)","(-2/7,4/49,-1/7,-3/49)",1,1,0,645/4802,2348/2401,"(-2, -2, -1, 2)","(0, 0, -2, 0)",6
H713,7,"(-2, 2, -2, -1)","(-3/14,9/98,-1/14,-5/98)",1,1,0,219/2401,4413/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, -2, 0)","(-1/7,5/49,0,-2/49)",1,1,0,134/2401,4765/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-2, 2, -2, 1)","(-1/14,11/98,1/14,-3/98)",1,1,0,99/2401,3421/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-2, 2, -2, 2)","(0,6/49,1/7,-1/49)",1,1,0,114/2401,2119/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-2, 2, -1, -2)","(-2/7,5/49,-1/7,-2/49)",1,1,0,330/2401,2260/2401,"(-2, -2, -1, 2)","(0, 0, -2, 0)",6
H713,7,"(-2, 2, -1, -1)","(-3/14,11/98,-1/14,-3/98)",1,1,0,197/2401,4317/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, -1, 0)","(-1/7,6/49,0,-1/49)",1,1,0,114/2401,3797/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, -1, 1)","(-1/14,13/98,1/14,-1/98)",1,1,0,81/2401,3513/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-2, 2, -1, 2)","(0,1/7,1/7,0)",1,1,0,2/49,43/49,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-2, 2, 0, -2)","(-2/7,6/49,-1/7,-1/49)",1,1,0,310/2401,2196/2401,"(-2, -2, -1, 2)","(0, 0, -2, 0)",6
H713,7,"(-2, 2, 0, -1)","(-3/14,13/98,-1/14,-1/98)",1,1,0,179/2401,4269/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, 0, 0)","(-1/7,1/7,0,0)",1,1,0,2/49,11/14,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, 0, 1)","(-1/14,15/98,1/14,1/98)",1,1,0,67/2401,3653/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-2, 2, 0, 2)","(0,8/49,1/7,1/49)",1,1,0,86/2401,2119/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-2, 2, 1, -2)","(-2/7,1/7,-1/7,0)",1,1,0,6/49,44/49,"(-2, -2, -1, 2)","(0, 0, -2, 0)",6
H713,7,"(-2, 2, 1, -1)","(-3/14,15/98,-1/14,1/98)",1,1,0,165/2401,4269/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, 1, 0)","(-1/7,8/49,0,1/49)",1,1,0,86/2401,3797/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, 1, 1)","(-1/14,17/98,1/14,3/98)",1,1,0,57/2401,3841/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-2, 2, 1, 2)","(0,9/49,1/7,2/49)",1,1,0,78/2401,2155/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-2, 2, 2, -2)","(-2/7,8/49,-1/7,1/49)",1,1,0,282/2401,2140/2401,"(-2, -2, -1, 2)","(0, 0, -2, 0)",6
H713,7,"(-2, 2, 2, -1)","(-3/14,17/98,-1/14,3/98)",1,1,0,155/2401,4317/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, 2, 0)","(-1/7,9/49,0,2/49)",1,1,0,78/2401,3869/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-2, 2, 2, 1)","(-1/14,19/98,1/14,5/98)",1,1,0,51/2401,4077/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-2, 2, 2, 2)","(0,10/49,1/7,3/49)",1,1,0,74/2401,2215/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, -2, -2, -2)","(-3/7,-10/49,-1/7,-3/49)",1,1,0,435/4802,2159/2401,"(-2, -2, -1, 2)","(-1, 2, -1, 1)",6
H713,7,"(-1, -2, -2, -1)","(-5/14,-19/98,-1/14,-5/98)",1,1,0,431/4802,4609/4802,"(-2, -2, -1, 2)","(-1, 1, 1, 1)",6
H713,7,"(-1, -2, -2, 0)","(-2/7,-9/49,0,-2/49)",1,1,0,225/2401,4709/4802,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,7,"(-1, -2, -2, 1)","(-3/14,-17/98,1/14,-3/98)",1,1,0,155/2401,4415/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, -2, 2)","(-1/7,-8/49,1/7,-1/49)",1,1,0,135/2401,2915/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, -1, -2)","(-3/7,-9/49,-1/7,-2/49)",1,1,0,429/4802,2295/2401,"(-2, -2, -1, 2)","(-1, 2, -2, 1)",6
H713,7,"(-1, -2, -1, -1)","(-5/14,-17/98,-1/14,-3/98)",1,1,0,429/4802,4779/4802,"(-2, -2, -1, 2)","(-1, 1, 0, 1)",6
H713,7,"(-1, -2, -1, 0)","(-2/7,-8/49,0,-1/49)",1,1,0,233/2401,4413/4802,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,7,"(-1, -2, -1, 1)","(-3/14,-15/98,1/14,-1/98)",1,1,0,165/2401,4171/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, -1, 2)","(-1/7,-1/7,1/7,0)",1,1,0,3/49,55/98,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, 0, -2)","(-3/7,-8/49,-1/7,-1/49)",1,1,0,431/4802,2091/2401,"(-2, -2, -1, 2)","(-1, 2, -2, 1)",6
H713,7,"(-1, -2, 0, -1)","(-5/14,-15/98,-1/14,-1/98)",1,1,0,435/4802,4619/4802,"(-2, -2, -1, 2)","(-1, 1, 0, 1)",6
H713,7,"(-1, -2, 0, 0)","(-2/7,-1/7,0,0)",1,1,0,5/49,85/98,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,7,"(-1, -2, 0, 1)","(-3/14,-13/98,1/14,1/98)",1,1,0,179/2401,3975/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, 0, 2)","(-1/7,-6/49,1/7,1/49)",1,1,0,163/2401,2523/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, 1, -2)","(-3/7,-1/7,-1/7,0)",1,1,0,9/98,39/49,"(-2, -2, -1, 2)","(-1, 2, -2, 1)",6
H713,7,"(-1, -2, 1, -1)","(-5/14,-13/98,-1/14,1/98)",1,1,0,449/4802,4507/4802,"(-2, -2, -1, 2)","(-1, 1, 0, 1)",6
H713,7,"(-1, -2, 1, 0)","(-2/7,-6/49,0,1/49)",1,1,0,261/2401,4539/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, -2, 1, 1)","(-3/14,-11/98,1/14,3/98)",1,1,0,197/2401,3827/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, 1, 2)","(-1/7,-5/49,1/7,2/49)",1,1,0,183/2401,2399/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, 2, -2)","(-3/7,-6/49,-1/7,1/49)",1,1,0,459/4802,1755/2401,"(-2, -2, -1, 2)","(-1, 2, -2, 1)",6
H713,7,"(-1, -2, 2, -1)","(-5/14,-11/98,-1/14,3/98)",1,1,0,471/4802,4765/4802,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,7,"(-1, -2, 2, 0)","(-2/7,-5/49,0,2/49)",1,1,0,281/2401,4275/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, -2, 2, 1)","(-3/14,-9/98,1/14,5/98)",1,1,0,219/2401,3727/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -2, 2, 2)","(-1/7,-4/49,1/7,3/49)",1,1,0,207/2401,2323/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, -2, -2)","(-5/14,-13/98,-1/7,-3/49)",1,1,0,319/2401,4717/4802,"(-2, -2, -1, 2)","(-1, 1, 1, 1)",6
H713,7,"(-1, -1, -2, -1)","(-2/7,-6/49,-1/14,-5/98)",1,1,0,459/4802,4273/4802,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,7,"(-1, -1, -2, 0)","(-3/14,-11/98,0,-2/49)",1,1,0,275/4802,4779/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, -2, 1)","(-1/7,-5/49,1/14,-3/98)",1,1,0,191/4802,3015/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, -2, 2)","(-1/14,-9/98,1/7,-1/49)",1,1,0,207/4802,2329/2401,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,7,"(-1, -1, -1, -2)","(-5/14,-11/98,-1/7,-2/49)",1,1,0,323/2401,4681/4802,"(-2, -2, -1, 2)","(-1, 1, 1, 1)",6
H713,7,"(-1, -1, -1, -1)","(-2/7,-5/49,-1/14,-3/98)",1,1,0,485/4802,4695/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, -1, -1, 0)","(-3/14,-9/98,0,-1/49)",1,1,0,305/4802,4595/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, -1, 1)","(-1/7,-4/49,1/14,-1/98)",1,1,0,225/4802,2855/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, -1, 2)","(-1/14,-1/14,1/7,0)",1,1,0,5/98,47/49,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,7,"(-1, -1, 0, -2)","(-5/14,-9/98,-1/7,-1/49)",1,1,0,331/2401,4707/4802,"(-2, -2, -1, 2)","(-1, 1, 0, 1)",6
H713,7,"(-1, -1, 0, -1)","(-2/7,-4/49,-1/14,-1/98)",1,1,0,519/4802,4395/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, -1, 0, 0)","(-3/14,-1/14,0,0)",1,1,0,1/14,13/14,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, 0, 1)","(-1/7,-3/49,1/14,1/98)",1,1,0,267/4802,2743/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, 0, 2)","(-1/14,-5/98,1/7,1/49)",1,1,0,291/4802,2343/2401,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,7,"(-1, -1, 1, -2)","(-5/14,-1/14,-1/7,0)",1,1,0,1/7,95/98,"(-2, -2, -1, 2)","(-1, 1, 0, 1)",6
H713,7,"(-1, -1, 1, -1)","(-2/7,-3/49,-1/14,1/98)",1,1,0,561/4802,4143/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, -1, 1, 0)","(-3/14,-5/98,0,1/49)",1,1,0,389/4802,4371/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, 1, 1)","(-1/7,-2/49,1/14,3/98)",1,1,0,317/4802,2679/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, 1, 2)","(-1/14,-3/98,1/7,2/49)",1,1,0,317/4802,2309/2401,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,7,"(-1, -1, 2, -2)","(-5/14,-5/98,-1/7,1/49)",1,1,0,331/2401,4651/4802,"(-2, -2, -1, 2)","(-1, 1, 0, 1)",6
H713,7,"(-1, -1, 2, -1)","(-2/7,-2/49,-1/14,3/98)",1,1,0,611/4802,3939/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, -1, 2, 0)","(-3/14,-3/98,0,2/49)",1,1,0,415/4802,4331/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, 2, 1)","(-1/7,-1/49,1/14,5/98)",1,1,0,291/4802,2663/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, -1, 2, 2)","(-1/14,-1/98,1/7,3/49)",1,1,0,267/4802,2299/2401,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,7,"(-1, 0, -2, -2)","(-2/7,-3/49,-1/7,-3/49)",1,1,0,277/2401,4353/4802,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,7,"(-1, 0, -2, -1)","(-3/14,-5/98,-1/14,-5/98)",1,1,0,163/2401,3755/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, -2, 0)","(-1/7,-2/49,0,-2/49)",1,1,0,99/2401,3631/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 0, -2, 1)","(-1/14,-3/98,1/14,-3/98)",1,1,0,85/2401,2127/2401,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,7,"(-1, 0, -2, 2)","(0,-1/49,1/7,-1/49)",1,1,0,121/2401,2231/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 0, -1, -2)","(-2/7,-2/49,-1/7,-2/49)",1,1,0,295/2401,4695/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, -1, -1)","(-3/14,-3/98,-1/14,-3/98)",1,1,0,183/2401,3491/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, -1, 0)","(-1/7,-1/49,0,-1/49)",1,1,0,121/2401,3531/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 0, -1, 1)","(-1/14,-1/98,1/14,-1/98)",1,1,0,109/2401,2299/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 0, -1, 2)","(0,0,1/7,0)",1,1,0,3/49,45/49,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 0, 0, -2)","(-2/7,-1/49,-1/7,-1/49)",1,1,0,317/2401,4455/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, 0, -1)","(-3/14,-1/98,-1/14,-1/98)",1,1,0,207/2401,3275/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, 0, 0)","(-1/7,0,0,0)",1,1,0,3/49,71/98,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 0, 0, 1)","(-1/14,1/98,1/14,1/98)",1,1,0,109/2401,2215/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 0, 0, 2)","(0,1/49,1/7,1/49)",1,1,0,121/2401,2203/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 0, 1, -2)","(-2/7,0,-1/7,0)",1,1,0,1/7,87/98,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, 1, -1)","(-3/14,1/98,-1/14,1/98)",1,1,0,207/2401,3107/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, 1, 0)","(-1/7,1/49,0,1/49)",1,1,0,121/2401,3475/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 0, 1, 1)","(-1/14,3/98,1/14,3/98)",1,1,0,85/2401,2155/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 0, 1, 2)","(0,2/49,1/7,2/49)",1,1,0,99/2401,2225/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 0, 2, -2)","(-2/7,1/49,-1/7,1/49)",1,1,0,317/2401,4119/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, 2, -1)","(-3/14,3/98,-1/14,3/98)",1,1,0,183/2401,2987/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 0, 2, 0)","(-1/7,2/49,0,2/49)",1,1,0,99/2401,3519/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 0, 2, 1)","(-1/14,5/98,1/14,5/98)",1,1,0,65/2401,2119/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 0, 2, 2)","(0,3/49,1/7,3/49)",1,1,0,81/2401,2271/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 1, -2, -2)","(-3/14,1/98,-1/7,-3/49)",1,1,0,463/4802,3947/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 1, -2, -1)","(-1/7,1/49,-1/14,-5/98)",1,1,0,291/4802,4763/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 1, -2, 0)","(-1/14,3/98,0,-2/49)",1,1,0,219/4802,2239/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, -2, 1)","(0,2/49,1/14,-3/98)",1,1,0,219/4802,1707/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, -2, 2)","(1/14,5/98,1/7,-1/49)",1,1,0,291/4802,1601/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 1, -1, -2)","(-3/14,3/98,-1/7,-2/49)",1,1,0,513/4802,3743/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 1, -1, -1)","(-1/7,2/49,-1/14,-3/98)",1,1,0,317/4802,4723/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 1, -1, 0)","(-1/14,5/98,0,-1/49)",1,1,0,193/4802,2161/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, -1, 1)","(0,3/49,1/14,-1/98)",1,1,0,169/4802,1641/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, -1, 2)","(1/14,1/14,1/7,0)",1,1,0,5/98,33/49,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 1, 0, -2)","(-3/14,5/98,-1/7,-1/49)",1,1,0,487/4802,3587/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 1, 0, -1)","(-1/7,3/49,-1/14,-1/98)",1,1,0,267/4802,4731/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 1, 0, 0)","(-1/14,1/14,0,0)",1,1,0,3/98,43/49,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, 0, 1)","(0,4/49,1/14,1/98)",1,1,0,127/4802,1599/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, 0, 2)","(1/14,9/98,1/7,1/49)",1,1,0,207/4802,1657/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 1, 1, -2)","(-3/14,1/14,-1/7,0)",1,1,0,9/98,71/98,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 1, 1, -1)","(-1/7,4/49,-1/14,1/98)",1,1,0,225/4802,4787/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,7,"(-1, 1, 1, 0)","(-1/14,9/98,0,1/49)",1,1,0,109/4802,2077/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, 1, 1)","(0,5/49,1/14,3/98)",1,1,0,93/4802,1581/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, 1, 2)","(1/14,11/98,1/7,2/49)",1,1,0,177/4802,1721/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 1, 2, -2)","(-3/14,9/98,-1/7,1/49)",1,1,0,403/4802,3419/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 1, 2, -1)","(-1/7,5/49,-1/14,3/98)",1,1,0,191/4802,2623/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 1, 2, 0)","(-1/14,11/98,0,2/49)",1,1,0,79/4802,2071/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, 2, 1)","(0,6/49,1/14,5/98)",1,1,0,67/4802,1587/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 1, 2, 2)","(1/14,13/98,1/7,3/49)",1,1,0,155/4802,1809/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 2, -2, -2)","(-1/7,4/49,-1/7,-3/49)",1,1,0,207/2401,3499/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 2, -2, -1)","(-1/14,9/98,-1/14,-5/98)",1,1,0,121/2401,2329/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, -2, 0)","(0,5/49,0,-2/49)",1,1,0,85/2401,1665/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, -2, 1)","(1/14,11/98,1/14,-3/98)",1,1,0,99/2401,2029/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 2, -2, 2)","(1/7,6/49,1/7,-1/49)",1,1,0,163/2401,4665/4802,"(-2, -2, -1, 2)","(-1, -1, -1, 1)",6
H713,7,"(-1, 2, -1, -2)","(-1/7,5/49,-1/7,-2/49)",1,1,0,183/2401,3379/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 2, -1, -1)","(-1/14,11/98,-1/14,-3/98)",1,1,0,99/2401,2281/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, -1, 0)","(0,6/49,0,-1/49)",1,1,0,65/2401,1629/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, -1, 1)","(1/14,13/98,1/14,-1/98)",1,1,0,81/2401,2075/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 2, -1, 2)","(1/7,1/7,1/7,0)",1,1,0,3/49,97/98,"(-2, -2, -1, 2)","(-1, -1, -1, 1)",6
H713,7,"(-1, 2, 0, -2)","(-1/7,6/49,-1/7,-1/49)",1,1,0,163/2401,3307/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 2, 0, -1)","(-1/14,13/98,-1/14,-1/98)",1,1,0,81/2401,2257/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, 0, 0)","(0,1/7,0,0)",1,1,0,1/49,33/49,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, 0, 1)","(1/14,15/98,1/14,1/98)",1,1,0,67/2401,2145/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 2, 0, 2)","(1/7,8/49,1/7,1/49)",1,1,0,135/2401,1405/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 2, 1, -2)","(-1/7,1/7,-1/7,0)",1,1,0,3/49,67/98,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 2, 1, -1)","(-1/14,15/98,-1/14,1/98)",1,1,0,67/2401,2257/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, 1, 0)","(0,8/49,0,1/49)",1,1,0,37/2401,1629/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, 1, 1)","(1/14,17/98,1/14,3/98)",1,1,0,57/2401,2239/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 2, 1, 2)","(1/7,9/49,1/7,2/49)",1,1,0,127/2401,1511/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 2, 2, -2)","(-1/7,8/49,-1/7,1/49)",1,1,0,135/2401,3307/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(-1, 2, 2, -1)","(-1/14,17/98,-1/14,3/98)",1,1,0,57/2401,2281/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, 2, 0)","(0,9/49,0,2/49)",1,1,0,29/2401,1665/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,7,"(-1, 2, 2, 1)","(1/14,19/98,1/14,5/98)",1,1,0,51/2401,2357/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(-1, 2, 2, 2)","(1/7,10/49,1/7,3/49)",1,1,0,123/2401,1641/2401,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,7,"(0, -2, -2, -2)","(-2/7,-10/49,-1/7,-3/49)",1,1,0,270/2401,4367/4802,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,7,"(0, -2, -2, -1)","(-3/14,-19/98,-1/14,-5/98)",1,1,0,149/2401,4273/4802,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,7,"(0, -2, -2, 0)","(-1/7,-9/49,0,-2/49)",1,1,0,78/2401,2155/2401,"(-2, -2, -1, 2)","(-1, 0, 1, 1)",6
H713,7,"(0, -2, -2, 1)","(-1/14,-17/98,1/14,-3/98)",1,1,0,57/2401,2351/2401,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,7,"(0, -2, -2, 2)","(0,-8/49,1/7,-1/49)",1,1,0,86/2401,2070/2401,"(-2, -2, -1, 2)","(-2, 2, -2, 0)",6
H713,7,"(0, -2, -1, -2)","(-2/7,-9/49,-1/7,-2/49)",1,1,0,274/2401,4023/4802,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
