n,hit,time,location,orbit_min,profile_steps,geom2_distance,threshold,max_steps
9,True,6,1,1,64,0.687500,4,10000
51,True,3,11,1,64,0.656250,25,10000
394653,True,1,147995,1,64,0.342773,197326,10000
75,True,3,1,1,64,0.730469,37,10000
37,True,1,7,1,64,0.671875,18,10000
11,True,3,5,1,64,0.703125,5,10000
31,True,38,5,1,64,0.281250,15,10000
161,True,30,61,1,64,0.343750,80,10000
114881,True,3,24233,1,64,0.355469,57440,10000
4483,True,2,1261,1,64,0.593750,2241,10000
754509,True,1,282941,1,64,0.138672,377254,10000
7073,True,5,1679,1,64,0.406250,3536,10000
195,True,2,55,1,64,0.218750,97,10000
27,True,40,5,1,64,0.265625,13,10000
45541,True,1,8539,1,64,0.216797,22770,10000
305,True,2,43,1,64,0.640625,152,10000
7,True,5,1,1,64,0.687500,3,10000
194043,True,13,2305,1,64,0.186523,97021,10000
14167,True,3,5977,1,64,0.546875,7083,10000
55,True,37,23,1,64,0.250000,27,10000
57325,True,1,21497,1,64,0.078125,28662,10000
652845,True,1,244817,1,64,0.437500,326422,10000
14745,True,3,6221,1,64,0.621094,7372,10000
93,True,1,35,1,64,0.687500,46,10000
193,True,3,41,1,64,0.265625,96,10000
29,True,1,11,1,64,0.687500,14,10000
527,True,4,167,1,64,0.390625,263,10000
157529,True,3,33229,1,64,0.500000,78764,10000
4047,True,6,1441,1,64,0.140625,2023,10000
867,True,2,61,1,64,0.640625,433,10000
43,True,4,7,1,64,0.656250,21,10000
48451,True,2,13627,1,64,0.492188,24225,10000
57,True,5,7,1,64,0.656250,28,10000
129981,True,1,48743,1,64,0.398438,64990,10000
3083,True,3,1301,1,64,0.625000,1541,10000
821423,True,32,168989,1,64,0.107422,410711,10000
34197,True,1,1603,1,64,0.468750,17098,10000
7,True,5,1,1,64,0.687500,3,10000
16925,True,1,6347,1,64,0.632812,8462,10000
9,True,6,1,1,64,0.687500,4,10000
11,True,3,5,1,64,0.703125,5,10000
3647,True,7,487,1,64,0.062500,1823,10000
273837,True,1,102689,1,64,0.593750,136918,10000
379,True,10,43,1,64,0.562500,189,10000
18085,True,1,3391,1,64,0.078125,9042,10000
17,True,2,5,1,64,0.718750,8,10000
45797,True,1,8587,1,64,0.210938,22898,10000
37,True,1,7,1,64,0.671875,18,10000
146003,True,10,65777,1,64,0.484375,73001,10000
2985,True,8,299,1,64,0.148438,1492,10000
59549,True,1,22331,1,64,0.609375,29774,10000
57,True,5,7,1,64,0.656250,28,10000
540321,True,6,48083,1,64,0.328125,270160,10000
873701,True,1,163819,1,64,0.046875,436850,10000
51,True,3,11,1,64,0.656250,25,10000
21,True,1,1,1,64,0.734375,10,10000
951,True,5,113,1,64,0.667969,475,10000
849,True,2,239,1,64,0.515625,424,10000
64499,True,3,27211,1,64,0.382812,32249,10000
176497,True,2,6205,1,64,0.109375,88248,10000
411,True,9,31,1,64,0.171875,205,10000
161,True,30,61,1,64,0.343750,80,10000
1185,True,17,143,1,64,0.101562,592,10000
1625,True,3,343,1,64,0.203125,812,10000
12677,True,1,2377,1,64,0.577148,6338,10000
17,True,2,5,1,64,0.718750,8,10000
4753,True,2,1337,1,64,0.608398,2376,10000
703771,True,22,160691,1,64,0.328125,351885,10000
81,True,2,23,1,64,0.671875,40,10000
4865,True,3,2053,1,64,0.640625,2432,10000
11093,True,1,65,1,64,0.669922,5546,10000
451981,True,1,169493,1,64,0.210938,225990,10000
19,True,5,5,1,64,0.671875,9,10000
137,True,27,61,1,64,0.359375,68,10000
25977,True,22,1483,1,64,0.136719,12988,10000
8849,True,2,2489,1,64,0.609375,4424,10000
15,True,4,5,1,64,0.671875,7,10000
9,True,6,1,1,64,0.687500,4,10000
83,True,36,23,1,64,0.265625,41,10000
129,True,3,55,1,64,0.250000,64,10000
2157,True,1,809,1,64,0.562500,1078,10000
9,True,6,1,1,64,0.687500,4,10000
1175,True,3,31,1,64,0.246094,587,10000
1267,True,3,535,1,64,0.667969,633,10000
58307,True,2,16399,1,64,0.234375,29153,10000
163,True,2,23,1,64,0.656250,81,10000
22895,True,6,4075,1,64,0.078125,11447,10000
7,True,5,1,1,64,0.687500,3,10000
11759,True,14,3353,1,64,0.499023,5879,10000
7,True,5,1,1,64,0.687500,3,10000
5,True,1,1,1,64,0.734375,2,10000
39,True,5,19,1,64,0.609375,19,10000
3893,True,1,365,1,64,0.328125,1946,10000
167941,True,1,31489,1,64,0.328125,83970,10000
12463,True,29,95,1,64,0.169922,6231,10000
7,True,5,1,1,64,0.687500,3,10000
1219,True,2,343,1,64,0.203125,609,10000
13,True,1,5,1,64,0.718750,6,10000
299,True,4,95,1,64,0.234375,149,10000
876107,True,3,46201,1,64,0.233398,438053,10000
17,True,2,5,1,64,0.718750,8,10000
10963,True,5,1301,1,64,0.578125,5481,10000
23,True,3,5,1,64,0.687500,11,10000
678765,True,1,254537,1,64,0.078125,339382,10000
637,True,1,239,1,64,0.515625,318,10000
10009,True,3,4223,1,64,0.070312,5004,10000
823,True,9,31,1,64,0.156250,411,10000
41,True,39,5,1,64,0.281250,20,10000
109,True,1,41,1,64,0.265625,54,10000
74127,True,5,17591,1,64,0.171875,37063,10000
170865,True,2,6007,1,64,0.605469,85432,10000
377573,True,1,70795,1,64,0.460938,188786,10000
81,True,2,23,1,64,0.671875,40,10000
3481,True,3,1469,1,64,0.531250,1740,10000
2835,True,6,505,1,64,0.484375,1417,10000
220881,True,2,62123,1,64,0.589844,110440,10000
177,True,2,25,1,64,0.656250,88,10000
1457,True,2,205,1,64,0.640625,728,10000
635587,True,2,178759,1,64,0.468506,317793,10000
23409,True,2,823,1,64,0.156250,11704,10000
63,True,35,23,1,64,0.250000,31,10000
9,True,6,1,1,64,0.687500,4,10000
31,True,38,5,1,64,0.281250,15,10000
11,True,3,5,1,64,0.703125,5,10000
3065,True,10,691,1,64,0.093750,1532,10000
315765,True,1,29603,1,64,0.437500,157882,10000
635,True,5,151,1,64,0.670898,317,10000
65201,True,2,9169,1,64,0.125000,32600,10000
56903,True,13,21631,1,64,0.109375,28451,10000
1987,True,2,559,1,64,0.421875,993,10000
39,True,5,19,1,64,0.609375,19,10000
23599,True,8,9451,1,64,0.078125,11799,10000
3381,True,1,317,1,64,0.578125,1690,10000
13,True,1,5,1,64,0.718750,6,10000
382833,True,2,13459,1,64,0.109375,191416,10000
253603,True,2,35663,1,64,0.523438,126801,10000
42701,True,1,16013,1,64,0.515625,21350,10000
1381,True,1,259,1,64,0.218750,690,10000
167355,True,5,79429,1,64,0.125000,83677,10000
13,True,1,5,1,64,0.718750,6,10000
205475,True,2,28895,1,64,0.092773,102737,10000
575,True,6,205,1,64,0.562500,287,10000
211655,True,5,50227,1,64,0.343750,105827,10000
284457,True,6,101255,1,64,0.496094,142228,10000
6395,True,34,1481,1,64,0.273438,3197,10000
665,True,3,281,1,64,0.546875,332,10000
10217,True,26,1477,1,64,0.390625,5108,10000
1141,True,1,107,1,64,0.312500,570,10000
13037,True,1,4889,1,64,0.562500,6518,10000
23,True,3,5,1,64,0.687500,11,10000
15,True,4,5,1,64,0.671875,7,10000
36041,True,4,2851,1,64,0.652344,18020,10000
10851,True,2,763,1,64,0.125000,5425,10000
1179,True,10,133,1,64,0.562500,589,10000
559,True,17,271,1,64,0.453125,279,10000
411953,True,2,57931,1,64,0.281250,205976,10000
139475,True,5,66197,1,64,0.296875,69737,10000
14105,True,3,5951,1,64,0.515625,7052,10000
18971,True,7,5065,1,64,0.359375,9485,10000
7,True,5,1,1,64,0.687500,3,10000
13,True,1,5,1,64,0.718750,6,10000
5,True,1,1,1,64,0.734375,2,10000
160013,True,1,60005,1,64,0.039062,80006,10000
223,True,19,61,1,64,0.421875,111,10000
5567,True,22,2543,1,64,0.093750,2783,10000
625,True,2,11,1,64,0.695312,312,10000
12945,True,2,3641,1,64,0.296875,6472,10000
421,True,1,79,1,64,0.578125,210,10000
7089,True,2,997,1,64,0.531250,3544,10000
225,True,11,77,1,64,0.546875,112,10000
12739,True,2,3583,1,64,0.289062,6369,10000
73671,True,9,22127,1,64,0.195312,36835,10000
119817,True,5,56867,1,64,0.476562,59908,10000
79183,True,13,7525,1,64,0.437500,39591,10000
171,True,5,41,1,64,0.250000,85,10000
239725,True,1,89897,1,64,0.203003,119862,10000
249439,True,6,44395,1,64,0.109375,124719,10000
133,True,1,25,1,64,0.656250,66,10000
22921,True,29,2795,1,64,0.156250,11460,10000
225,True,11,77,1,64,0.546875,112,10000
93,True,1,35,1,64,0.687500,46,10000
435,True,3,23,1,64,0.640625,217,10000
20695,True,3,8731,1,64,0.148438,10347,10000
3719,True,4,1177,1,64,0.609375,1859,10000
805989,True,1,151123,1,64,0.500000,402994,10000
7,True,5,1,1,64,0.687500,3,10000
267,True,3,113,1,64,0.714844,133,10000
389347,True,2,1711,1,64,0.124023,194673,10000
47,True,34,23,1,64,0.296875,23,10000
4187,True,9,629,1,64,0.507812,2093,10000
21,True,1,1,1,64,0.734375,10,10000
7077,True,1,1327,1,64,0.562500,3538,10000
17,True,2,5,1,64,0.718750,8,10000
21911,True,3,2311,1,64,0.062500,10955,10000
45,True,1,17,1,64,0.703125,22,10000
313,True,9,95,1,64,0.203125,156,10000
167547,True,5,2485,1,64,0.339844,83773,10000
21,True,1,1,1,64,0.734375,10,10000
416429,True,1,156161,1,64,0.171875,208214,10000
34765,True,1,13037,1,64,0.546875,17382,10000
5,True,1,1,1,64,0.734375,2,10000
425,True,14,61,1,64,0.500000,212,10000
1613,True,1,605,1,64,0.702148,806,10000
69,True,1,13,1,64,0.703125,34,10000
7587,True,2,1067,1,64,0.484375,3793,10000
5,True,1,1,1,64,0.734375,2,10000
21,True,1,1,1,64,0.734375,10,10000
821013,True,1,38485,1,64,0.496094,410506,10000
2003,True,14,143,1,64,0.101562,1001,10000
181931,True,5,86347,1,64,0.125000,90965,10000
1167,True,6,13,1,64,0.636719,583,10000
13,True,1,5,1,64,0.718750,6,10000
155,True,25,61,1,64,0.375000,77,10000
7517,True,1,2819,1,64,0.359375,3758,10000
239,True,12,61,1,64,0.531250,119,10000
7847,True,8,3143,1,64,0.281250,3923,10000
7845,True,1,1471,1,64,0.109375,3922,10000
613,True,1,115,1,64,0.625000,306,10000
5635,True,2,1585,1,64,0.390625,2817,10000
527,True,4,167,1,64,0.390625,263,10000
5,True,1,1,1,64,0.734375,2,10000
120197,True,1,22537,1,64,0.109375,60098,10000
8645,True,1,1621,1,64,0.652344,4322,10000
14061,True,1,5273,1,64,0.156250,7030,10000
972007,True,15,415661,1,64,0.093750,486003,10000
4539,True,5,2155,1,64,0.078125,2269,10000
137,True,27,61,1,64,0.359375,68,10000
857,True,3,181,1,64,0.671875,428,10000
5,True,1,1,1,64,0.734375,2,10000
3829,True,1,359,1,64,0.531250,1914,10000
3,True,2,1,1,64,0.718750,1,10000
511,True,11,173,1,64,0.523438,255,10000
15,True,4,5,1,64,0.671875,7,10000
9,True,6,1,1,64,0.687500,4,10000
2661,True,1,499,1,64,0.531250,1330,10000
209,True,2,59,1,64,0.609375,104,10000
21,True,1,1,1,64,0.734375,10,10000
5,True,1,1,1,64,0.734375,2,10000
421,True,1,79,1,64,0.578125,210,10000
1887,True,5,7,1,64,0.624756,943,10000
113199,True,10,25499,1,64,0.281250,56599,10000
107271,True,8,21479,1,64,0.093750,53635,10000
85,True,1,1,1,64,0.746094,42,10000
15,True,4,5,1,64,0.671875,7,10000
191,True,8,77,1,64,0.562500,95,10000
132375,True,3,27923,1,64,0.390625,66187,10000
439,True,5,209,1,64,0.531250,219,10000
87,True,3,37,1,64,0.625000,43,10000
1261,True,1,473,1,64,0.625000,630,10000
9,True,6,1,1,64,0.687500,4,10000
11,True,3,5,1,64,0.703125,5,10000
1715,True,3,181,1,64,0.656250,857,10000
5,True,1,1,1,64,0.734375,2,10000
12505,True,3,1319,1,64,0.109375,6252,10000
473,True,3,25,1,64,0.640625,236,10000
500759,True,3,105629,1,64,0.156250,250379,10000
8069,True,1,1513,1,64,0.515625,4034,10000
11963,True,6,4259,1,64,0.109375,5981,10000
17293,True,1,6485,1,64,0.655273,8646,10000
337,True,2,95,1,64,0.250000,168,10000
69505,True,3,29323,1,64,0.390625,34752,10000
63,True,35,23,1,64,0.250000,31,10000
27,True,40,5,1,64,0.265625,13,10000
7,True,5,1,1,64,0.687500,3,10000
135,True,4,43,1,64,0.609375,67,10000
17223,True,10,485,1,64,0.226562,8611,10000
5,True,1,1,1,64,0.734375,2,10000
13,True,1,5,1,64,0.718750,6,10000
174315,True,7,46537,1,64,0.140625,87157,10000
1569,True,4,497,1,64,0.656250,784,10000
20131,True,2,2831,1,64,0.609131,10065,10000
2405,True,1,451,1,64,0.500000,1202,10000
109,True,1,41,1,64,0.265625,54,10000
3,True,2,1,1,64,0.718750,1,10000
5,True,1,1,1,64,0.734375,2,10000
7,True,5,1,1,64,0.687500,3,10000
594929,True,2,41831,1,64,0.078125,297464,10000
1245,True,1,467,1,64,0.359375,622,10000
225,True,11,77,1,64,0.546875,112,10000
29,True,1,11,1,64,0.687500,14,10000
37,True,1,7,1,64,0.671875,18,10000
360591,True,11,60919,1,64,0.085938,180295,10000
79221,True,1,7427,1,64,0.484375,39610,10000
6661,True,1,1249,1,64,0.078125,3330,10000
5,True,1,1,1,64,0.734375,2,10000
330429,True,1,123911,1,64,0.328125,165214,10000
630219,True,3,132937,1,64,0.320312,315109,10000
1491,True,11,505,1,64,0.437500,745,10000
49,True,2,7,1,64,0.671875,24,10000
25711,True,10,181,1,64,0.605469,12855,10000
269,True,1,101,1,64,0.640625,134,10000
43,True,4,7,1,64,0.656250,21,10000
249,True,5,119,1,64,0.562500,124,10000
5023,True,8,503,1,64,0.343750,2511,10000
425201,True,2,29897,1,64,0.437500,212600,10000
245415,True,11,41461,1,64,0.476562,122707,10000
13,True,1,5,1,64,0.718750,6,10000
332603,True,4,52619,1,64,0.371094,166301,10000
269931,True,47,94991,1,64,0.121094,134965,10000
417,True,5,199,1,64,0.203125,208,10000
43,True,4,7,1,64,0.656250,21,10000
143,True,32,61,1,64,0.281250,71,10000
315667,True,9,11851,1,64,0.554688,157833,10000
9,True,6,1,1,64,0.687500,4,10000
30225,True,2,8501,1,64,0.187500,15112,10000
5,True,1,1,1,64,0.734375,2,10000
209833,True,22,5989,1,64,0.343750,104916,10000
8969,True,7,2395,1,64,0.607422,4484,10000
131099,True,24,8419,1,64,0.436523,65549,10000
646639,True,46,151703,1,64,0.156128,323319,10000
74563,True,2,20971,1,64,0.421875,37281,10000
7,True,5,1,1,64,0.687500,3,10000
5,True,1,1,1,64,0.734375,2,10000
46409,True,5,22027,1,64,0.093750,23204,10000
505733,True,1,94825,1,64,0.214844,252866,10000
253211,True,11,21389,1,64,0.154297,126605,10000
41,True,39,5,1,64,0.281250,20,10000
11,True,3,5,1,64,0.703125,5,10000
63,True,35,23,1,64,0.250000,31,10000
27965,True,1,10487,1,64,0.546875,13982,10000
61,True,1,23,1,64,0.671875,30,10000
30337,True,3,12799,1,64,0.062500,15168,10000
62993,True,2,17717,1,64,0.171875,31496,10000
921497,True,3,388757,1,64,0.484375,460748,10000
55,True,37,23,1,64,0.250000,27,10000
12269,True,1,4601,1,64,0.562500,6134,10000
15,True,4,5,1,64,0.671875,7,10000
9,True,6,1,1,64,0.687500,4,10000
84073,True,6,29927,1,64,0.109375,42036,10000
277,True,1,13,1,64,0.703125,138,10000
603551,True,17,36295,1,64,0.226562,301775,10000
321,True,3,17,1,64,0.703125,160,10000
387,True,2,109,1,64,0.234375,193,10000
33,True,4,11,1,64,0.671875,16,10000
55963,True,15,23933,1,64,0.417969,27981,10000
101,True,1,19,1,64,0.656250,50,10000
20191,True,11,6823,1,64,0.156250,10095,10000
11,True,3,5,1,64,0.703125,5,10000
8929,True,10,503,1,64,0.343750,4464,10000
237843,True,16,76283,1,64,0.203125,118921,10000
91,True,29,23,1,64,0.343750,45,10000
499,True,3,211,1,64,0.546875,249,10000
370935,True,5,88025,1,64,0.554688,185467,10000
23,True,3,5,1,64,0.687500,11,10000
65,True,3,7,1,64,0.671875,32,10000
24573,True,1,9215,1,64,0.109375,12286,10000
205,True,1,77,1,64,0.656250,102,10000
38825,True,22,17731,1,64,0.078125,19412,10000
43,True,4,7,1,64,0.656250,21,10000
339,True,10,77,1,64,0.531250,169,10000
47,True,34,23,1,64,0.296875,23,10000
19,True,5,5,1,64,0.671875,9,10000
257,True,3,109,1,64,0.265625,128,10000
4071,True,8,1631,1,64,0.078125,2035,10000
31663,True,5,3757,1,64,0.328125,15831,10000
109,True,1,41,1,64,0.265625,54,10000
477011,True,11,80587,1,64,0.234375,238505,10000
53145,True,3,22421,1,64,0.312500,26572,10000
19,True,5,5,1,64,0.671875,9,10000
5,True,1,1,1,64,0.734375,2,10000
299,True,4,95,1,64,0.234375,149,10000
254099,True,4,80399,1,64,0.281250,127049,10000
215,True,3,91,1,64,0.296875,107,10000
13725,True,1,5147,1,64,0.234375,6862,10000
186859,True,11,63137,1,64,0.101562,93429,10000
181,True,1,17,1,64,0.703125,90,10000
656597,True,1,15389,1,64,0.164062,328298,10000
3963,True,8,397,1,64,0.578125,1981,10000
7951,True,4,629,1,64,0.554688,3975,10000
15,True,4,5,1,64,0.671875,7,10000
7405,True,1,2777,1,64,0.187500,3702,10000
17,True,2,5,1,64,0.718750,8,10000
318347,True,3,134303,1,64,0.109375,159173,10000
6595,True,2,1855,1,64,0.234375,3297,10000
627031,True,3,264529,1,64,0.062500,313515,10000
271,True,4,43,1,64,0.593750,135,10000
45601,True,4,14429,1,64,0.578125,22800,10000
78301,True,1,29363,1,64,0.093750,39150,10000
1187,True,2,167,1,64,0.421875,593,10000
33,True,4,11,1,64,0.671875,16,10000
17281,True,3,7291,1,64,0.062500,8640,10000
99,True,2,7,1,64,0.656250,49,10000
9,True,6,1,1,64,0.687500,4,10000
170365,True,1,63887,1,64,0.437500,85182,10000
691569,True,2,24313,1,64,0.531250,345784,10000
4239,True,9,637,1,64,0.421875,2119,10000
633,True,6,113,1,64,0.683594,316,10000
1035,True,3,437,1,64,0.234375,517,10000
9,True,6,1,1,64,0.687500,4,10000
987,True,5,469,1,64,0.632812,493,10000
67,True,2,19,1,64,0.640625,33,10000
1055,True,50,157,1,64,0.062500,527,10000
56133,True,1,10525,1,64,0.093750,28066,10000
415,True,9,125,1,64,0.187500,207,10000
9,True,6,1,1,64,0.687500,4,10000
65,True,3,7,1,64,0.671875,32,10000
13,True,1,5,1,64,0.718750,6,10000
47,True,34,23,1,64,0.296875,23,10000
918103,True,3,387325,1,64,0.121094,459051,10000
599615,True,29,292405,1,64,0.312500,299807,10000
553761,True,4,87607,1,64,0.328125,276880,10000
7,True,5,1,1,64,0.687500,3,10000
899955,True,3,379669,1,64,0.499023,449977,10000
1173,True,1,55,1,64,0.234375,586,10000
14083,True,2,3961,1,64,0.562500,7041,10000
663,True,3,35,1,64,0.664062,331,10000
2415,True,6,215,1,64,0.226562,1207,10000
380975,True,9,57211,1,64,0.460938,190487,10000
271,True,4,43,1,64,0.593750,135,10000
67,True,2,19,1,64,0.640625,33,10000
99,True,2,7,1,64,0.656250,49,10000
135673,True,7,36221,1,64,0.561523,67836,10000
100401,True,2,14119,1,64,0.234375,50200,10000
77,True,1,29,1,64,0.671875,38,10000
2759,True,5,655,1,64,0.093750,1379,10000
833,True,3,11,1,64,0.695312,416,10000
8035,True,2,565,1,64,0.671875,4017,10000
3,True,2,1,1,64,0.718750,1,10000
10009,True,3,4223,1,64,0.070312,5004,10000
19169,True,9,2879,1,64,0.125000,9584,10000
659189,True,1,61799,1,64,0.402344,329594,10000
845043,True,3,356503,1,64,0.183105,422521,10000
15615,True,13,371,1,64,0.388672,7807,10000
499,True,3,211,1,64,0.546875,249,10000
1811,True,9,545,1,64,0.531250,905,10000
31,True,38,5,1,64,0.281250,15,10000
41,True,39,5,1,64,0.281250,20,10000
21,True,1,1,1,64,0.734375,10,10000
184579,True,2,51913,1,64,0.578125,92289,10000
9,True,6,1,1,64,0.687500,4,10000
8241,True,2,1159,1,64,0.515625,4120,10000
39,True,5,19,1,64,0.609375,19,10000
37,True,1,7,1,64,0.671875,18,10000
35,True,2,5,1,64,0.703125,17,10000
435,True,3,23,1,64,0.640625,217,10000
5,True,1,1,1,64,0.734375,2,10000
11925,True,1,559,1,64,0.453125,5962,10000
13,True,1,5,1,64,0.718750,6,10000
96237,True,1,36089,1,64,0.435547,48118,10000
2607,True,17,157,1,64,0.437500,1303,10000
1027,True,2,289,1,64,0.625000,513,10000
9017,True,7,301,1,64,0.683594,4508,10000
13,True,1,5,1,64,0.718750,6,10000
5115,True,7,683,1,64,0.578125,2557,10000
2985,True,8,299,1,64,0.148438,1492,10000
9173,True,1,215,1,64,0.289062,4586,10000
659,True,4,209,1,64,0.546875,329,10000
33,True,4,11,1,64,0.671875,16,10000
95,True,34,23,1,64,0.265625,47,10000
560543,True,20,113767,1,64,0.187500,280271,10000
67,True,2,19,1,64,0.640625,33,10000
362821,True,1,68029,1,64,0.296875,181410,10000
11,True,3,5,1,64,0.703125,5,10000
3775,True,11,319,1,64,0.406250,1887,10000
27049,True,10,12187,1,64,0.281250,13524,10000
132095,True,13,12553,1,64,0.328125,66047,10000
14927,True,5,7085,1,64,0.468750,7463,10000
403,True,4,1,1,64,0.702148,201,10000
346059,True,3,72997,1,64,0.156250,173029,10000
89,True,3,19,1,64,0.640625,44,10000
133,True,1,25,1,64,0.656250,66,10000
1603,True,2,451,1,64,0.484375,801,10000
56777,True,4,17965,1,64,0.093750,28388,10000
73,True,38,23,1,64,0.250000,36,10000
5,True,1,1,1,64,0.734375,2,10000
679,True,10,307,1,64,0.546875,339,10000
451307,True,7,120485,1,64,0.420898,225653,10000
2807,True,5,1333,1,64,0.218750,1403,10000
38585,True,4,12209,1,64,0.281250,19292,10000
197,True,1,37,1,64,0.656250,98,10000
225,True,11,77,1,64,0.546875,112,10000
659661,True,1,247373,1,64,0.132812,329830,10000
5,True,1,1,1,64,0.734375,2,10000
305,True,2,43,1,64,0.640625,152,10000
31,True,38,5,1,64,0.281250,15,10000
15299,True,2,4303,1,64,0.312500,7649,10000
1605,True,1,301,1,64,0.714844,802,10000
104643,True,2,29431,1,64,0.234375,52321,10000
13,True,1,5,1,64,0.718750,6,10000
3,True,2,1,1,64,0.718750,1,10000
17173,True,1,805,1,64,0.686523,8586,10000
1423,True,5,169,1,64,0.468750,711,10000
671,True,24,173,1,64,0.351562,335,10000
24931,True,2,1753,1,64,0.531250,12465,10000
5601,True,7,187,1,64,0.484375,2800,10000
1219,True,2,343,1,64,0.203125,609,10000
346301,True,1,129863,1,64,0.062500,173150,10000
379,True,10,43,1,64,0.562500,189,10000
139017,True,9,41753,1,64,0.281250,69508,10000
77,True,1,29,1,64,0.671875,38,10000
321223,True,5,19057,1,64,0.382812,160611,10000
